,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5723,100.69327,0.22356,-97.73618,-0.64578,200.47907,-92.07525,Polkagris,-1.31105,-1.19350,9.81667,-1.48657,True,454.59824
5724,98.86630,-0.01861,-97.41633,-0.62312,198.64963,-88.62275,Hambogris,-0.45188,-1.13418,10.23867,-1.73349,True,445.62334
5725,100.46185,0.16133,-98.25985,-0.70103,200.28874,-90.62924,Polkagris,0.07527,0.13989,9.91164,-0.67383,True,453.17934
5726,100.39288,0.81667,-100.05574,-0.61787,200.16971,-91.87620,Polkagris,-0.25212,0.01494,15.77179,-0.21931,True,451.93655
5727,98.66478,-0.30281,-95.96948,-0.71059,198.47855,-89.85093,Hambogris,0.60931,1.02289,9.23016,-4.26876,True,445.33914
5728,99.62319,-0.70449,-99.67586,-0.66244,199.40921,-92.32492,Slängpolskorgris,-1.65496,1.34961,12.01848,-1.02100,True,448.27804
5729,97.75617,-0.33801,-97.37942,-0.62577,197.54307,-87.81785,Hambogris,-1.30113,-0.48303,13.67610,0.01787,True,440.09115
5730,101.73144,0.21294,-95.46503,-0.64951,201.51358,-94.55559,Schottisgris,0.22818,-1.08259,14.05916,0.40357,True,460.92468
5731,98.60452,0.87625,-97.08738,-0.58653,198.38205,-88.00631,Hambogris,0.27695,0.75023,8.81362,2.08291,True,444.47891
5732,98.76776,-0.91599,-106.72114,-0.63286,198.55458,-90.84770,Hambogris,-0.50168,0.44856,10.49726,1.31008,True,440.47822
5733,100.34496,-0.09255,-99.09711,-0.66135,200.14141,-93.51949,Polkagris,-0.16022,-0.08142,8.89311,2.89265,True,452.17623
5734,98.53048,-0.59337,-96.64160,-0.67982,198.34054,-90.31947,Hambogris,-0.25904,-1.53321,9.35392,-1.11575,True,444.33162
5735,98.95831,-0.54204,-96.90631,-0.69346,198.76716,-91.64612,Hambogris,0.16916,-0.50045,10.14382,0.83393,True,446.33838
5736,99.87065,0.23272,-100.36771,-0.69750,199.69481,-91.87419,Slängpolskorgris,-0.53442,1.48461,11.94153,-2.98529,True,449.16939
5737,102.78575,-0.80291,-100.83152,-0.60339,202.56999,-94.11491,Polskorgris,0.49694,-0.81122,10.65198,4.21408,True,463.51298
5738,101.54139,0.33475,-107.66847,-0.64313,201.31837,-94.45481,Schottisgris,1.52701,1.18835,11.08895,-2.43176,True,453.87274
5739,98.80578,0.26569,-95.41950,-0.70934,198.62661,-91.11542,Hambogris,0.46638,-0.78019,11.09890,2.77392,True,446.31916
5740,99.93606,1.00104,-102.22966,-0.64501,199.71349,-91.62549,Slängpolskorgris,-0.52424,-1.64344,11.39643,-0.76274,True,448.56550
5741,101.06679,0.84644,-98.05338,-0.61866,200.84592,-91.07253,Schottisgris,0.66507,1.04637,11.09064,-1.48840,True,456.30728
5742,100.01275,0.32578,-97.16848,-0.66673,199.81034,-88.66073,Polkagris,-2.11785,0.42350,10.49832,-1.18827,True,451.47950
5743,100.14714,-1.30196,-97.45587,-0.68292,199.95426,-90.80260,Polkagris,0.25090,1.44531,12.29905,2.03187,True,452.00775
5744,100.50164,0.76642,-102.96922,-0.64718,200.29415,-92.00148,Polkagris,0.17583,1.02055,11.82703,-1.15871,True,451.02357
5745,100.15932,-0.57299,-99.51717,-0.64878,199.94955,-90.31767,Polkagris,1.25579,-0.01532,10.87170,-1.15759,True,451.03801
5746,100.55364,0.56251,-100.82534,-0.62661,200.35043,-89.77825,Polkagris,-1.01701,-0.98612,11.89224,0.29130,True,452.35552
5747,102.28545,0.02687,-99.54721,-0.67955,202.08771,-96.22600,Polskorgris,-2.71049,-0.33381,10.99152,-2.18631,True,461.65365
5748,100.38997,-0.37358,-97.93772,-0.67434,200.18698,-91.41873,Polkagris,1.42954,-3.09375,12.40814,-2.74720,True,452.98099
5749,99.08521,0.25022,-95.86553,-0.63549,198.86626,-89.65089,Slängpolskorgris,-2.27761,1.41015,12.19516,-0.99923,True,447.49330
5750,99.74637,-0.21963,-95.39877,-0.68283,199.54363,-90.04392,Slängpolskorgris,1.32663,0.72020,9.98726,-5.85708,True,451.03244
5751,101.23325,1.21844,-99.73120,-0.67249,201.05162,-92.49680,Schottisgris,-0.07380,0.09492,11.14999,-1.67888,True,456.30066
5752,99.39079,0.64265,-100.72040,-0.61778,199.15575,-88.88771,Slängpolskorgris,-2.81219,-1.49043,13.41295,-1.98116,True,446.59372
5753,99.16668,0.61952,-102.95420,-0.64882,198.94650,-89.54944,Slängpolskorgris,-0.03536,1.99802,11.92410,-3.84295,True,444.35628
5754,100.92994,0.14676,-98.34230,-0.64113,200.73374,-90.68460,Polkagris,0.01086,-0.10202,12.21780,3.02905,True,455.47853
5755,99.78169,0.86509,-96.81811,-0.69862,199.60179,-92.46942,Slängpolskorgris,-0.61727,-0.30015,11.81507,2.60435,True,450.49940
5756,100.54320,-0.55676,-100.17776,-0.61875,200.32227,-92.00083,Polkagris,2.87752,0.19910,9.51654,-2.24949,True,452.62712
5757,99.95636,-0.45256,-96.63230,-0.65731,199.74427,-91.06925,Slängpolskorgris,1.06257,-0.08003,11.76931,-3.04136,True,451.46563
5758,99.13385,-0.05112,-93.40830,-0.64163,198.91886,-88.61540,Slängpolskorgris,-0.86180,-0.55065,12.15283,-3.53494,True,448.96511
5759,98.74805,-0.67079,-98.80994,-0.65313,198.54049,-89.91403,Hambogris,-1.56083,1.36378,11.36877,-0.77753,True,444.33530
5760,100.46831,-0.75785,-100.94326,-0.66213,200.25929,-92.07978,Polkagris,0.36868,0.86134,8.94029,2.40541,True,451.86990
5761,99.39127,-0.66650,-104.56070,-0.61874,199.18487,-88.01150,Slängpolskorgris,1.81745,-1.28921,11.26401,0.02006,True,444.67599
5762,100.11241,0.31577,-102.00716,-0.64394,199.90945,-88.02397,Polkagris,0.37416,-0.93779,12.73497,1.53139,True,449.55846
5763,99.13340,0.07252,-96.44884,-0.64571,198.92795,-90.06162,Slängpolskorgris,1.21636,-0.78127,12.81388,-0.12689,True,447.44256
5764,98.58483,-0.15331,-102.97968,-0.58718,198.36901,-89.52483,Hambogris,0.11466,-1.27741,9.94165,2.30868,True,441.43431
5765,101.42793,-0.95118,-102.89012,-0.61998,201.20798,-91.03165,Schottisgris,-2.81811,-0.54779,11.43952,-2.43198,True,455.69459
5766,99.82494,0.31023,-95.51739,-0.70874,199.63302,-90.33623,Slängpolskorgris,-1.03396,0.27713,12.76275,-4.44040,True,451.36602
5767,102.47986,1.57544,-105.35765,-0.66313,202.26982,-92.58724,Polskorgris,0.03867,0.09078,11.92074,-2.72026,True,459.72047
5768,98.87024,-0.28317,-101.07721,-0.67470,198.67190,-86.53776,Hambogris,-0.06404,0.51620,12.47803,4.15592,True,443.81259
5769,100.67782,1.34120,-102.83424,-0.66125,200.47242,-94.60837,Polkagris,0.96058,-0.39814,8.86073,-0.29311,True,451.97197
5770,100.89674,-0.16705,-98.46159,-0.66944,200.70389,-90.67104,Polkagris,-0.10517,0.11784,10.94290,1.48375,True,455.25288
5771,99.38870,-0.30759,-98.66088,-0.67799,199.18947,-88.93623,Slängpolskorgris,-0.77448,0.36935,11.80201,-1.32209,True,447.61304
5772,100.22616,-0.22015,-96.76527,-0.68084,200.04454,-92.77344,Polkagris,0.09069,0.15513,9.91607,0.14742,True,452.74816
5773,98.70356,-0.03299,-92.79041,-0.64737,198.48940,-90.25770,Hambogris,0.84834,0.08263,11.55832,-3.72801,True,447.12258
5774,99.07373,-0.06988,-102.61882,-0.64623,198.86806,-91.48006,Slängpolskorgris,-0.36762,0.81948,9.88074,1.78283,True,444.05922
5775,101.24524,0.53837,-100.40550,-0.69273,201.05859,-92.67448,Schottisgris,-0.99897,0.27402,10.60898,0.35351,True,456.02343
5776,101.27627,1.32678,-98.11277,-0.64501,201.07797,-95.40010,Schottisgris,-0.11208,0.08387,12.51520,3.12144,True,457.32498
5777,101.33772,0.24615,-96.41021,-0.70818,201.16255,-95.26749,Schottisgris,1.83882,0.42795,8.32535,2.04742,True,458.48350
5778,98.06902,-0.10831,-105.69502,-0.69874,197.87409,-89.37722,Hambogris,-0.90023,1.15685,10.01480,0.58928,True,437.49760
5779,100.45693,0.37274,-101.34756,-0.69904,200.26930,-91.05191,Polkagris,-0.12593,-0.19217,10.93169,-0.32123,True,451.61088
5780,101.00517,0.58742,-98.42530,-0.61916,200.79710,-91.99442,Schottisgris,0.35281,-0.07033,8.34411,-0.95282,True,455.81318
5781,99.75849,1.54732,-103.44025,-0.68231,199.56101,-89.56915,Slängpolskorgris,0.89818,-0.07234,11.96538,-2.86604,True,447.07234
5782,100.29470,-0.00928,-104.40149,-0.62897,200.08132,-90.39149,Polkagris,-0.18833,0.88320,10.07955,-2.94903,True,449.27273
5783,98.94850,0.07219,-99.24122,-0.64310,198.72387,-88.33383,Hambogris,0.62846,1.65243,10.52114,1.53905,True,445.12189
5784,99.61536,0.45227,-103.59278,-0.65594,199.40499,-90.77064,Slängpolskorgris,1.57540,-1.23534,11.06095,-0.65677,True,446.28041
5785,100.87694,-0.02262,-103.07944,-0.60050,200.64990,-90.61110,Polkagris,-0.51045,-0.18683,11.09841,-0.17282,True,452.84500
5786,101.41321,0.09149,-102.89557,-0.58833,201.18560,-91.00360,Schottisgris,0.13085,-0.65038,11.01353,1.25932,True,455.61827
5787,99.90127,-0.23420,-97.96911,-0.61934,199.67822,-91.20266,Slängpolskorgris,-0.99059,1.81695,12.15344,-0.04987,True,450.52179
5788,99.32643,-0.01251,-103.49017,-0.67379,199.12674,-87.09786,Slängpolskorgris,-0.20776,0.23456,10.49240,1.33606,True,444.88708
5789,100.55895,0.43035,-99.87734,-0.65147,200.36777,-90.20492,Polkagris,-0.06119,-0.12634,9.08764,0.28397,True,452.85609
5790,98.59176,0.46207,-98.78440,-0.64131,198.37355,-89.39015,Hambogris,2.76633,-0.51124,10.11203,0.56792,True,443.56659
5791,99.16212,-0.17801,-102.65512,-0.68711,198.97814,-88.03564,Slängpolskorgris,-1.10140,-0.58900,11.85133,2.66566,True,444.48305
5792,100.04899,0.16959,-96.37112,-0.64082,199.83990,-90.54000,Polkagris,-0.07916,-1.24115,15.02243,-1.20533,True,452.05938
5793,99.69209,0.28375,-102.43086,-0.68974,199.49313,-93.77512,Slängpolskorgris,-0.28597,3.09575,10.55983,-2.93226,True,447.24500
5794,100.58331,-0.62271,-102.44433,-0.58263,200.35670,-88.61037,Polkagris,0.81555,1.00337,11.90106,2.57844,True,451.69438
5795,100.69322,0.14220,-97.26964,-0.69239,200.49768,-91.96999,Polkagris,1.43713,-1.46210,10.27207,-2.23767,True,454.83129
5796,99.68177,0.45446,-99.89107,-0.70698,199.49220,-92.91652,Slängpolskorgris,-0.81810,-2.62700,11.22932,-3.43677,True,448.46330
5797,102.92128,0.77781,-100.42266,-0.64048,202.70692,-91.89814,Polskorgris,1.48443,1.43487,13.54878,-1.31409,True,464.39508
5798,102.59616,0.30548,-101.92595,-0.64750,202.38611,-92.61830,Polskorgris,-0.13899,0.42783,11.03400,-1.29318,True,462.01781
5799,100.74820,-0.50944,-101.46571,-0.64517,200.53673,-90.42762,Polkagris,1.30079,-2.18715,9.95466,-3.22084,True,453.00814
5800,101.18814,-0.59245,-102.06962,-0.62343,200.96225,-90.89741,Schottisgris,0.39427,0.50729,9.38444,-1.00571,True,454.90591
5801,99.87839,0.27172,-102.59454,-0.61921,199.65017,-88.72188,Slängpolskorgris,0.07479,-0.32502,7.79610,2.16514,True,448.09465
5802,99.49563,0.86898,-101.67485,-0.65721,199.29165,-88.41226,Slängpolskorgris,-0.00561,2.17448,9.10162,-2.07796,True,446.64075
5803,100.26763,0.89305,-100.87079,-0.70229,200.07875,-90.38824,Polkagris,0.04000,-1.43652,10.43360,-0.65527,True,450.90276
5804,99.42862,0.95712,-100.67590,-0.63780,199.21460,-89.99606,Slängpolskorgris,-0.69884,-0.21405,10.81939,-1.66527,True,446.80513
5805,99.43397,0.63294,-102.65917,-0.65366,199.22167,-91.33636,Slängpolskorgris,-0.58719,2.99426,10.13325,-1.51930,True,445.84027
5806,101.66165,-0.04960,-102.34088,-0.67788,201.47925,-86.98663,Schottisgris,-0.36168,-0.61765,12.21699,4.38108,True,457.13780
5807,99.05957,-1.05584,-102.36153,-0.67372,198.86059,-87.11007,Slängpolskorgris,0.05910,-0.57158,13.04307,2.81684,True,444.11709
5808,98.73551,1.21717,-100.13876,-0.68307,198.53377,-88.66745,Hambogris,1.01211,0.39338,9.29230,-0.66246,True,443.60818
5809,99.88213,0.50426,-102.46961,-0.62683,199.65571,-90.12163,Slängpolskorgris,1.91624,0.24906,12.27701,0.07501,True,448.17584
5810,100.98720,0.05889,-109.61955,-0.65025,200.79297,-90.17675,Polkagris,-0.53449,-0.60279,12.27333,1.32464,True,450.12623
5811,100.34477,0.06084,-97.15328,-0.71351,200.15926,-89.14052,Polkagris,-0.86934,-0.76510,10.15357,-1.27725,True,453.14722
5812,99.78594,-0.30631,-99.60458,-0.65143,199.57808,-88.29534,Slängpolskorgris,-1.36958,0.35971,11.88652,-0.96065,True,449.12742
5813,99.40816,0.05559,-100.41275,-0.59239,199.18051,-87.77927,Slängpolskorgris,-1.10436,-0.09137,10.81913,2.24425,True,446.83444
5814,100.21125,1.20408,-96.72967,-0.64443,200.00368,-91.11963,Polkagris,-1.89431,-1.25122,10.27501,2.73883,True,452.69142
5815,99.30697,-0.71165,-96.38760,-0.65173,199.09796,-90.40285,Slängpolskorgris,-1.40477,0.58773,13.53035,1.01486,True,448.34102
5816,99.37563,-1.13356,-106.57169,-0.68088,199.17210,-89.96027,Slängpolskorgris,1.29718,-1.66877,10.72004,-4.27585,True,443.59230
5817,101.91624,0.50895,-99.43933,-0.66151,201.72007,-94.11052,Schottisgris,-0.58776,0.29299,11.29330,0.00148,True,459.86154
5818,100.22324,-1.58923,-100.52870,-0.70323,200.05041,-91.06907,Polkagris,-0.31678,-1.07115,8.91919,0.66681,True,450.85187
5819,98.16454,-0.32191,-102.01964,-0.65610,197.97696,-86.77969,Hambogris,-0.76438,0.56153,10.23896,2.75592,True,439.81288
5820,99.82299,-0.05842,-102.38662,-0.57844,199.59430,-91.25411,Slängpolskorgris,-0.91490,-0.39472,8.93020,1.10776,True,447.92164
5821,100.35793,1.38401,-104.10326,-0.62325,200.13659,-91.19098,Polkagris,-2.48948,-2.07421,12.01605,-1.22075,True,449.73801
5822,100.65424,-0.74086,-98.83557,-0.70077,200.46191,-90.25807,Polkagris,-0.28771,0.55942,10.39943,-4.29590,True,453.85341
5823,101.48266,1.07494,-103.38330,-0.65204,201.26951,-88.68204,Schottisgris,-1.36756,0.55259,11.06476,-3.07831,True,455.72164
5824,99.27960,0.28189,-97.29441,-0.62291,199.05512,-90.07871,Slängpolskorgris,-1.49299,-2.98862,10.66281,1.15626,True,447.75079
5825,98.84357,-0.52411,-101.48520,-0.67062,198.63549,-86.56398,Hambogris,2.35130,-0.55138,10.11882,-2.08625,True,443.47527
5826,99.33611,-0.52185,-102.13466,-0.62944,199.12040,-93.01881,Slängpolskorgris,-0.39329,1.07487,8.00844,1.92902,True,445.61324
5827,101.88765,-0.88000,-96.74072,-0.64234,201.67098,-95.79709,Schottisgris,1.57646,3.39185,8.23213,1.75470,True,461.06787
5828,100.33645,-0.48772,-95.81499,-0.71361,200.15037,-88.80586,Polkagris,1.93737,0.63371,11.20123,-1.73377,True,453.77474
5829,99.04289,0.30070,-100.48552,-0.63188,198.83117,-87.81345,Slängpolskorgris,-0.84434,1.90948,10.60714,-1.87552,True,444.97171
5830,99.88944,0.46929,-97.74759,-0.70285,199.69942,-88.75413,Slängpolskorgris,-2.09244,1.25204,10.51542,-2.26934,True,450.57338
5831,98.28271,-0.31714,-96.03944,-0.62827,198.06804,-88.29750,Hambogris,-0.15361,0.96418,12.50408,3.26607,True,443.39385
5832,100.71189,0.60331,-97.71301,-0.61901,200.49172,-90.84296,Polkagris,-0.85324,2.27196,11.65451,-2.70258,True,454.70294
5833,100.16821,-0.51474,-98.74033,-0.67373,199.96565,-93.34434,Polkagris,1.09772,2.84825,10.03115,-0.58269,True,451.47088
5834,98.55859,-0.86836,-103.35027,-0.66005,198.34443,-88.55954,Hambogris,1.04452,0.85908,14.18616,-0.97053,True,441.11781
5835,99.64073,-0.59854,-101.13973,-0.62746,199.43132,-90.52407,Slängpolskorgris,1.83207,0.78005,11.07532,-0.83012,True,447.63381
5836,99.16927,-0.40316,-97.37215,-0.70883,198.97832,-90.39187,Slängpolskorgris,-1.11739,-1.75161,10.84851,-2.54495,True,447.16025
5837,98.28964,0.61685,-95.53217,-0.68585,198.08791,-86.57664,Hambogris,-0.95654,1.05391,13.27736,-0.54495,True,443.68210
5838,99.08799,-0.63574,-98.54580,-0.63084,198.88634,-88.23582,Slängpolskorgris,0.75353,-1.04886,8.30223,4.02865,True,446.16707
5839,101.44982,-0.32198,-99.35196,-0.65931,201.25318,-91.69325,Schottisgris,3.25936,0.35829,11.00327,-1.64085,True,457.57313
5840,99.15165,-0.12804,-94.78177,-0.61804,198.92521,-86.17838,Slängpolskorgris,-2.55078,0.93400,10.92106,-3.74579,True,448.36737
5841,100.88754,-0.08028,-103.54195,-0.63919,200.67700,-89.94417,Polkagris,0.04473,-1.09043,8.96962,1.35369,True,452.66671
5842,100.54440,1.27879,-103.31936,-0.63107,200.32358,-89.14665,Polkagris,-4.16705,-2.61753,8.89293,-2.49497,True,451.06234
5843,99.40411,-0.00143,-100.50988,-0.63867,199.19497,-91.32803,Slängpolskorgris,2.14170,1.14946,8.90694,0.61253,True,446.76563
5844,99.29141,-0.36472,-96.86582,-0.64583,199.08761,-91.57897,Slängpolskorgris,0.34881,-0.47501,7.96950,1.94412,True,448.02413
5845,101.96328,-0.32234,-99.61698,-0.65529,201.75685,-89.79559,Schottisgris,0.09468,0.20935,10.26723,-0.81694,True,460.00791
5846,99.90227,-0.78940,-102.36687,-0.61967,199.69660,-92.82987,Slängpolskorgris,0.66955,0.18085,12.58255,-0.92512,True,448.32790
5847,100.86289,0.41054,-99.25698,-0.69855,200.67142,-93.03362,Polkagris,1.53915,-0.01204,11.88797,-1.98899,True,454.68597
5848,100.00880,-0.49970,-98.74097,-0.65540,199.79198,-90.78879,Polkagris,-0.53481,-1.04453,9.11999,-0.43858,True,450.67349
5849,99.90402,-0.55986,-96.30201,-0.65920,199.69906,-88.92109,Slängpolskorgris,1.20330,-1.19765,12.17014,-2.10927,True,451.36908
5850,100.72531,-0.23119,-99.79619,-0.64987,200.51616,-91.68972,Polkagris,0.14010,-1.14575,13.51007,-1.98258,True,453.72845
5851,98.81466,-0.45584,-97.30505,-0.69107,198.61762,-88.94034,Hambogris,1.20275,-0.61383,11.13595,-2.36639,True,445.42079
5852,100.78274,-0.83727,-103.28070,-0.62538,200.56618,-92.24283,Polkagris,-0.03894,-0.88089,11.78887,0.30243,True,452.27336
5853,100.18858,0.21463,-100.68546,-0.58855,199.96406,-93.91731,Polkagris,0.05267,-0.41397,10.66579,3.09847,True,450.60020
5854,100.08136,0.22533,-97.59095,-0.65583,199.87253,-90.80000,Polkagris,0.68206,-0.18369,11.30886,-4.03379,True,451.61135
5855,98.61208,-0.69488,-94.57634,-0.68285,198.42076,-88.04420,Hambogris,-0.38619,0.83141,12.18144,1.53385,True,445.77224
5856,100.26265,-0.19040,-99.62885,-0.69721,200.06796,-91.86439,Polkagris,1.49088,-1.03607,10.39211,-2.15493,True,451.49884
5857,99.83396,-0.27013,-101.44892,-0.63924,199.62035,-88.93039,Slängpolskorgris,0.05436,1.58954,9.77641,-1.83139,True,448.44535
5858,100.65791,0.13430,-100.16310,-0.63718,200.44392,-89.37765,Polkagris,0.15182,-0.29792,13.75420,-3.98984,True,453.20802
5859,99.96540,0.45574,-98.24859,-0.65730,199.76596,-92.27634,Slängpolskorgris,-0.48512,-1.86225,12.43920,0.05366,True,450.70269
5860,100.43061,0.03473,-101.44236,-0.68510,200.23481,-92.25046,Polkagris,3.39527,0.78108,14.17191,-2.04425,True,451.43187
5861,98.72618,-0.66444,-104.62606,-0.67050,198.51999,-88.46358,Hambogris,0.10751,-1.39150,11.09936,-1.66822,True,441.31789
5862,100.38299,0.72015,-98.91218,-0.63565,200.17616,-92.42243,Polkagris,0.06824,-0.82174,9.63871,1.28364,True,452.45888
5863,99.41149,-0.57392,-94.29952,-0.64570,199.19110,-89.89627,Slängpolskorgris,3.29240,4.19603,14.45494,0.54244,True,449.90768
5864,101.27967,0.01961,-101.64947,-0.64414,201.07031,-90.82287,Schottisgris,0.01351,-0.18668,11.59091,-1.92203,True,455.57359
5865,98.21389,-0.19074,-99.78939,-0.61942,198.00707,-89.77969,Hambogris,-2.22282,-1.70910,13.10528,-0.49391,True,441.17473
5866,101.13483,1.55708,-101.14740,-0.58652,200.91129,-93.49969,Schottisgris,-1.75622,0.00023,9.68181,1.48970,True,455.10046
5867,100.87806,-0.73532,-99.02528,-0.65460,200.65750,-89.65930,Polkagris,-0.45519,0.68255,12.95629,0.13890,True,454.87767
5868,98.60319,-0.42039,-100.79156,-0.65712,198.41014,-87.91639,Hambogris,0.52441,-0.87451,11.06776,-1.75024,True,442.62019
5869,99.39471,-0.61789,-99.55443,-0.67798,199.21075,-88.16389,Slängpolskorgris,0.55617,0.84203,11.62761,1.21788,True,447.19632
5870,99.41148,0.14075,-98.45958,-0.68050,199.22027,-88.82195,Slängpolskorgris,-0.17988,-0.64038,11.84081,0.04727,True,447.82759
5871,101.04471,-0.01011,-104.19785,-0.66280,200.84471,-90.36548,Schottisgris,-0.19515,1.37758,13.03502,-1.77209,True,453.12463
5872,100.79812,0.85837,-101.29931,-0.64600,200.58608,-90.42135,Polkagris,0.02805,1.64944,9.59655,0.11842,True,453.34095
5873,99.25595,-0.42295,-98.38392,-0.68829,199.05686,-88.81819,Slängpolskorgris,0.35756,-1.35861,11.11580,-2.89230,True,447.08780
5874,100.47077,0.63530,-98.03448,-0.66300,200.26224,-93.60268,Polkagris,-1.55047,-1.51253,11.49609,-1.23593,True,453.33663
5875,98.37432,-0.41768,-103.49494,-0.71234,198.18796,-87.36288,Hambogris,0.63999,0.26772,11.71495,-3.10793,True,440.12415
5876,101.36034,-0.41062,-100.09313,-0.71048,201.16758,-90.27666,Schottisgris,1.13396,0.61310,9.39470,-4.31228,True,456.75512
5877,100.41637,0.93682,-100.41019,-0.68895,200.21908,-92.80393,Polkagris,-1.33302,-0.97760,10.12612,-3.41778,True,451.87675
5878,100.40076,-0.17544,-102.04560,-0.62403,200.18051,-91.16441,Polkagris,1.63004,-1.69144,11.70965,-1.52771,True,450.98102
5879,100.07661,0.05033,-102.51265,-0.58578,199.86280,-89.84969,Polkagris,-0.04126,0.56619,12.57825,0.31592,True,449.12672
5880,97.63167,0.45649,-103.15108,-0.68286,197.43377,-88.47656,Hambogris,-0.97203,1.38384,10.78673,-1.02164,True,436.58280
5881,101.22714,1.38371,-100.91646,-0.60334,201.01366,-92.02881,Schottisgris,0.44463,0.00402,10.55924,-2.90144,True,455.67749
5882,100.42346,-0.76677,-102.24532,-0.66426,200.21352,-93.66364,Polkagris,1.09363,0.17574,10.82391,-2.38068,True,450.99463
5883,101.34778,0.03341,-104.42129,-0.63362,201.13048,-90.60214,Schottisgris,2.55031,0.13058,10.51573,0.39677,True,454.52826
5884,99.94544,0.39314,-91.29277,-0.68005,199.75631,-90.93695,Slängpolskorgris,0.61043,-0.15893,10.26948,-0.10566,True,454.08084
5885,101.00295,0.21817,-95.05379,-0.57931,200.77656,-93.10210,Polkagris,-0.36095,-0.31104,12.19099,1.34204,True,457.48787
5886,101.11944,-0.43688,-102.36430,-0.62461,200.89875,-90.83255,Schottisgris,0.52002,-0.85746,9.65432,-2.98040,True,454.41502
5887,100.54932,1.69589,-103.82390,-0.64565,200.33950,-91.31081,Polkagris,0.53380,0.04489,10.52698,2.51380,True,450.83466
5888,100.69528,0.75803,-102.01039,-0.62343,200.48010,-93.08499,Polkagris,-0.23034,-0.79024,12.58299,-2.31403,True,452.47122
5889,100.45988,0.05740,-97.00985,-0.62381,200.25024,-93.82649,Polkagris,-1.54787,-1.75513,12.09127,-0.15229,True,453.79446
5890,100.76226,-0.04935,-98.94490,-0.70500,200.57366,-90.99029,Polkagris,-2.86733,0.79072,11.07339,-1.64659,True,454.33885
5891,101.55000,-0.22550,-97.01467,-0.63987,201.33958,-92.85048,Schottisgris,1.15630,-0.21852,10.30915,-1.36324,True,459.24269
5892,99.17892,0.15945,-100.93295,-0.69289,198.99596,-90.41286,Slängpolskorgris,0.11357,-0.85486,10.74504,2.41759,True,445.42814
5893,102.08987,-0.55428,-103.14429,-0.62435,201.87026,-92.67552,Polskorgris,0.82990,0.78463,11.92996,-2.72914,True,458.87722
5894,101.49702,0.13302,-99.09042,-0.71026,201.31753,-91.22971,Schottisgris,0.16988,0.19402,8.51482,1.13042,True,457.93987
5895,100.02061,1.05503,-101.72785,-0.62117,199.80821,-89.25530,Polkagris,-4.00167,-3.29518,13.01675,-1.24777,True,449.23912
5896,99.26361,-0.66182,-94.58563,-0.61505,199.04912,-92.74165,Slängpolskorgris,-0.12607,0.91548,10.28160,-0.10663,True,449.02523
5897,101.38845,-0.48952,-100.10852,-0.62775,201.16898,-92.33426,Schottisgris,0.84749,-0.31466,11.94098,-2.42922,True,456.88798
5898,99.82047,-0.75981,-100.67717,-0.62192,199.60000,-90.08497,Slängpolskorgris,0.50236,2.05051,11.85204,-1.19376,True,448.76376
5899,99.48681,-0.00073,-99.26091,-0.67574,199.30356,-87.96286,Slängpolskorgris,-0.52064,-0.19783,11.04013,4.39287,True,447.80360
5900,99.05297,0.19649,-96.36525,-0.62270,198.83702,-89.35798,Slängpolskorgris,-0.74313,-0.61192,11.25775,2.46723,True,447.08221
5901,99.19271,0.58514,-99.35738,-0.66725,199.00523,-92.02399,Slängpolskorgris,-1.38159,-0.11433,9.83356,0.45030,True,446.28487
5902,101.83637,0.59249,-102.40676,-0.62987,201.62927,-90.92081,Schottisgris,-0.72379,0.65313,12.41664,1.01675,True,457.97846
5903,101.32788,1.50085,-100.46899,-0.67600,201.12359,-91.17775,Schottisgris,-1.59645,0.14707,9.03485,-4.13570,True,456.40493
5904,99.19784,0.08191,-100.51077,-0.63430,198.98243,-91.75744,Slängpolskorgris,2.71618,-1.23713,9.68686,-2.50737,True,445.73380
5905,99.52633,1.24677,-104.43306,-0.63645,199.31072,-89.73317,Slängpolskorgris,-1.72637,-3.32669,11.55486,-0.78890,True,445.41511
5906,101.30598,0.60448,-101.28474,-0.68305,201.10768,-91.21755,Schottisgris,0.99837,1.30765,11.15198,-0.49221,True,455.88754
5907,99.53319,-0.28367,-106.61259,-0.65552,199.34046,-91.61851,Slängpolskorgris,-0.48570,-1.46319,12.73764,-1.38528,True,444.35968
5908,98.66577,-0.60830,-100.77561,-0.61824,198.45604,-89.41377,Hambogris,1.05415,-2.50988,11.80748,-2.30130,True,442.94105
5909,100.84390,-0.58904,-96.27615,-0.63577,200.62351,-92.64790,Polkagris,-0.02789,1.31390,11.06992,-1.57769,True,456.08141
5910,98.49451,0.62652,-96.67451,-0.62016,198.28737,-88.87924,Hambogris,0.56983,-0.69974,9.83890,0.88182,True,444.13530
5911,98.50031,-1.04531,-98.86179,-0.70554,198.30630,-89.98714,Hambogris,-0.45173,-0.72131,12.34531,-2.40177,True,443.07065
5912,99.72270,-0.00409,-96.56715,-0.64914,199.50875,-88.25493,Slängpolskorgris,0.04552,-0.32948,11.81702,-2.53525,True,450.32993
5913,99.21581,0.26512,-98.28424,-0.66022,199.02569,-89.79533,Slängpolskorgris,1.08591,1.28231,12.45199,-1.14548,True,446.93694
5914,98.45590,-0.34063,-96.75191,-0.70991,198.26286,-89.06822,Hambogris,2.21633,-1.49688,10.71042,-2.46872,True,443.90353
